id,lang,created,url,title,contentLength,numWords,dataset
ru-ryanair-new-extra-649,ru,2019-01-15,https://ura.news/news/1052367476,Захарова высказалась о письме американского посла про «Северный поток-2»,841,108,test
ru-ryanair-new-extra-999,ru,2019-02-07,http://www.aif.ru/money/economy/parizh_vystupil_za_peresmotr_direktivy_es_kasayushcheysya_severnogo_potoka-2,"Париж выступил за пересмотр директивы ЕС, касающейся «Северного потока-2»",1199,159,test
ru-ryanair-new-extra-23,ru,2019-01-10,https://riafan.ru/1139220-nord-stream-2-ag-postroila-svyshe-400-kilometrov-severnogo-potoka-2,Nord Stream 2 AG построила свыше 400 километров «Северного потока — 2» 14:19 &nbsp 9 Января 2019 51,70,12,test
ru-ryanair-new-extra-705,ru,2019-01-18,https://ria.ru/20190118/1549593224.html,"Германия не считает ""Северный поток — 2"" политическим проектом",1139,155,test
ru-ryanair-new-extra-71,ru,2019-01-09,https://interfax.com.ua/news/general/557852.html,"Польский премьер назвал ""Северный поток - 2"" антиевропейским проектом для шантажа Киева и Варшавы",715,99,test
ru-ryanair-new-extra-991,ru,2019-02-07,https://lenta.ru/news/2019/02/07/keineangst/,18:20 Меркель назвала способ сохранить независимость от российского газа,1101,154,test
ru-ryanair-new-extra-994,ru,2019-02-07,https://newstes.ru/2019/02/07/franciya-reshila-podderzhat-peresmotr-gazovoy-direktivy-es.html,Франция решила поддержать пересмотр газовой директивы ЕС,958,121,test
ru-ryanair-new-extra-14,ru,2019-01-09,http://podrobnosti.ua/2277704-severnyj-potok-2-neobhodim-dlja-shantazha-ukrainy-i-polshi-moravetskij.html,"""Северный поток-2"" необходим для шантажа Украины и Польши - Моравецкий",780,93,test
ru-10,ru,2018-06-20,https://www.obozrevatel.com/economics/vazhnyij-faktor-v-germanii-obyasnili-chto-ostanovit-stroitelstvo-severnogo-potoka.htm,"""Важный фактор"": в Германии объяснили, что остановит строительство ""Северного потока""",1160,164,test
ru-ryanair-new-extra-684,ru,2019-01-19,https://newstes.ru/2019/01/19/severnyy-potok-prodemonstriroval-rekordnye-pokazateli-po-itogam-2018-goda.html,«Северный поток» продемонстрировал рекордные показатели по итогам 2018 года,629,82,test
ru-8,ru,2018-04-12,http://morning-news.ru/2018/04/finlyandiya-dala-vtoroe-razreshenie-na-realizaciyu/,Финляндия дала второе разрешение на реализацию «Северного потока — 2»,1650,224,test
ru-ryanair-new-extra-528,ru,2019-01-13,http://news.meta.ua/cluster:63210431-Posol-SShA-v-FRG-prigrozil-zdeshnim-brazhkam-sanktsiiami-iz-za-Nordovogo-potoka-2/,"Посол США в ФРГ пригрозил здешним бражкам санкциями из-за ""Нордового потока-2""",287,37,test
ru-ryanair-new-extra-986,ru,2019-02-08,https://iz.ru/843282/2019-02-08/merkel-nazvala-sposob-izbezhat-energozavisimosti-ot-rf,Меркель назвала способ избежать энергозависимости от РФ,955,137,test
ru-16,ru,2018-04-03,https://regnum.ru/news/economy/2399614.html,Мнения разделились: опасен ли Nord Stream II для Украины?,6290,852,test
ru-ryanair-new-extra-66,ru,2019-01-09,https://krasnews.com/world/653191/,США пригрозили инвесторам «Северного потока-2» — Будет жесткий ответ,1378,169,test
ru-ryanair-new-extra-699,ru,2019-01-18,https://360tv.ru/news/mir/mid-germanii-severnyj-potok-2/,"МИД Германии: «Северный поток — 2» не является политическим проектом Вчера, 23:34",1154,160,test
ru-ryanair-new-extra-103,ru,2019-01-11,https://www.pravda.com.ua/rus/news/2019/01/11/7203481/,"МИД ФРГ: Из-за санкций против ""Северного потока-2"" некому будет защищать транзит через Украину",1444,200,test
ru-ryanair-new-extra-63,ru,2019-01-09,https://regnum.ru/news/polit/2549065.html,США грозят санкциями подрядчикам «Северного потока — 2»,866,118,test
ru-ryanair-new-extra-125,ru,2019-01-11,https://zik.ua/ru/news/2019/01/11/sanktsyy_protyv_severnogo_potoka2__eto_nepravylno__myd_germanyy_1486073,"Санкции против «Северного потока-2» – это неправильно, – МИД Германии",732,106,test
ru-ryanair-new-extra-228,ru,2019-01-16,https://www.unian.net/world/10409859-posol-ssha-v-germanii-obyasnilsya-za-pisma-s-ugrozami-iz-za-severnogo-potoka-2.html,Посол США в Германии объяснился за письма с угрозами из-за «Северного потока-2»,715,102,test
ru-13,ru,2018-05-30,https://1prime.ru/energy/20180530/828880842.html,"Чистая прибыль ""Газпрома"" по МСФО в I квартале выросла на 11,4%",1994,284,test
ru-ryanair-new-extra-12,ru,2019-01-09,https://www.rbc.ua/rus/news/moravetskiy-nazval-severnyy-potok-2-proektom-1547040718.html,"15:30 Моравецкий назвал ""Северный поток-2"" проектом для шантажа",1416,172,test
ru-17,ru,2018-08-10,https://echo.msk.ru/news/2256520-echo.html,10.08.2018 13:31 : Компания НордСтрим-2 подала заявку на альтернативный маршрут строительства газопровода Северный поток-2 в Дании,1561,239,test
ru-ryanair-new-extra-124,ru,2019-01-11,https://news.liga.net/world/news/berlin-otvetil-ssha-po-severnomu-potoku-2-ne-vashe-delo,Берлин ответил США по Северному потоку-2: Не ваше дело,1800,261,test
ru-1351,ru,2018-03-19,https://echo.msk.ru/news/2168276-echo.html,19.03.2018 11:33 : Глава украинского МИДа призывает Европейский Союз принять санкции против бывшего канцлера Германии Герхарда Шрёдера,437,58,test
ru-ryanair-new-extra-701,ru,2019-01-18,https://ukranews.com/news/608446-ministr-inostrannykh-del-germanii-maas-otricaet-chto-severnyi-potok-2-yavlyaetsya-politicheskim,"Министр иностранных дел Германии Маас отрицает, что ""Северный поток-2"" является политическим проектом",680,96,test
ru-ryanair-new-extra-129,ru,2019-01-11,https://3mv.ru/122687-davlenie-ssha-na-severnyy-potok-2-berlin-rascenil-kak-popytku-zahvata-energorynka-evropy.html,"Давление США на ""Северный поток-2"" Берлин расценил как попытку захвата энергорынка Европы",90,12,test
ru-ryanair-new-extra-696,ru,2019-01-18,https://1prime.ru/energy/20190118/829628923.html,"""Северный поток"" обеспечил рекордные поставки газа в Европу в 2018 г - 58,8 млрд кубов",950,131,test
ru-ryanair-new-extra-137,ru,2019-01-04,https://ura.news/news/1052366199,"В Польше заявили, что «Северный поток — 2» убьет Украину",1080,149,test
ru-26,ru,2018-09-28,http://e-gorlovka.com.ua/id/2018/stroitelstvo-severnogo-potoka-2-v-germanii-idet-polnim-hodom-755806.html,Строительство «Северного потока — 2» в Германии идет полным ходом,1649,239,test
ru-ryanair-new-extra-116,ru,2019-01-11,https://censor.net.ua/news/3105920/glava_mid_germanii_maas_schitaet_sanktsii_protiv_severnogo_potoka2_nevernym_putem,"Глава МИД Германии Маас считает санкции против ""Северного потока-2"" ""неверным путем""",1642,224,test
ru-222,ru,2018-08-29,http://racurs.ua/n110192-akcii-gazproma-arestovany-po-isku-naftogaza-ukrainy,Акции «Газпрома» арестованы по иску «Нафтогаза Украины»,1772,232,test
ru-3,ru,2018-08-01,https://news.finance.ua/ru/news/-/429014/obojdetsya-li-rossiya-bez-ukrainy,Обойдется ли Россия без Украины Обойдется ли Россия без Украины.,9901,1406,test
ru-ryanair-new-extra-131,ru,2019-01-04,https://www.pravda.com.ua/rus/news/2019/01/4/7202970/,"Польша: ""Северный поток-2"" убивает Украину, а Берлин занял антиевропейскую позицию",1130,159,test
ru-ryanair-new-extra-7,ru,2019-01-10,https://www.rbc.ru/rbcfreenews/5c379d0b9a79470901bdea3b,МИД ФРГ заявил о невозможности решать в США энергетические вопросы Европы,1104,146,test
ru-27,ru,2018-09-28,http://e-gorlovka.com.ua/id/2018/mid-nazval-politicheskim-nazhimom-kritiku-trampa-v-adres-755804.html,МИД назвал политическим нажимом критику Трампа в адрес Nord Stream 2,2134,296,test
ru-212,ru,2018-08-30,https://www.rbc.ua/rus/news/naftogaz-dobilsya-aresta-aktsiy-gazproma-1535559633.html,"19:22 ""Нафтогаз"" добился ареста акций ""Газпрома"" в ""Голубом потоке""",1677,225,test
ru-ryanair-new-extra-244,ru,2019-01-15,http://news.meta.ua/ua/cluster:63244220-Putin-khochet-prekratit-tranzit-gaza-cherez-Ukrainu---posol-SShA-v-Germanii/,Путин хочет прекратить транзит газа через Украину - посол США в Германии,583,78,test
ru-ryanair-new-extra-126,ru,2019-01-11,http://novosti.dn.ua/news/287993-germanyya-vystupyla-protyv-sankcyy-v-otnoshenyy-severnogo-potoka-2,Германия выступила против санкций в отношении «Северного потока-2»,980,133,test
ru-ryanair-new-extra-549,ru,2019-01-14,https://tsargrad.tv/news/protivorechit-objazannostjam-posla-mid-rossii-o-popytke-diplomata-ssha-shantazhirovat-kompanii-germanii_178579,"""Противоречит обязанностям посла"": МИД России о попытке дипломата США шантажировать компании Германии",1039,137,test
ru-ryanair-new-extra-118,ru,2019-01-11,https://krasnews.com/world/653299/,Руководитель МИД Германии раскритиковал вероятные санкции против «Северного потока — 2»,1176,162,test
