Mention,Count
"ministarstva pomorstva, prometa i infrastrukture",1
ministarstvo kulture republike hrvatske,1
ministarstvo pomorstva,1
ministarstvo regionalnog razvoja,1
ministarstvo regionalnoga razvoja i fondova europske unije,1
ministerstva dopravy,1
ministerstva pro brexit,2
ministerstva pro místní rozvoj,1
ministerstva pro vystoupení z EU,2
ministerstva průmyslu a obchodu,1
ministerstva zahraničí USA,1
ministerstva zdravotníctva,1
ministerstvem průmyslu a obchodu,1
"ministerstvem školství, mládeže a tělovýchovy",1
ministerstvo pro brexit,1
ministerstvo pôdohospodárstva,1
ministerstvo vnitra české republiky,1
ministerstvo vnútra sr,1
ministerstvo zdravotníctva,1
ministerstvo školstva,2
ministerstvo životného prostredia slovenskej republiky,1
ministerstvo životného prostredia sr,1
ministerstvo životního prostředí,1
ministerstvom životného prostredia sr,1
ministerstvu pro brexit,2
ministerstwa ds. Brexitu,3
ministerstwa ds. brexitu,3
ministerstwa energii i klimatu,2
ministerstwa obrony,2
ministerstwo energii,1
ministerstwo rozwoju,2
ministerstwo spraw wewnętrznych,1
ministerstwo spraw wewnętrznych i administracji,1
ministerstwo spraw zagranicznych,1
ministerstwo środowiska,1
ministrstvo za infrastrukturo,1
ministrstvo za infrastruturo,1
"ministrstvo za izobraževanje, znanost in šport",2
ministrstvo za zdravje,1
ministrstvo za zunanje zadeve,2
ministrstvo za zunanje zadeve republike slovenije,1
ministrstvom za zunanje zadeve,1
ministrstvu za zunanje zadeve,1
minnesota,1
miran vodopivec,1
miroslava lajčáka,1
miroslava ćire blaževića,1
miss amerike,1
miss rhode island,1
miss universe,4
miss universe organization,1
missio,1
mississippi,1
mississippiju,1
mitcha mcconnella,1
mitja godnič,1
mitsubishi motors,1
mitt romney,2
mittu romneyju,1
mkol,1
mma,1
mmc rtv slovenija,1
mmr,1
mnuchin,1
mnuchinovu,1
modlinie,1
mok,1
moldavsko,1
money.bg,3
money.pl,1
monica lewinsky,1
monico lewinsky,1
moniku lewinskou,1
monológy vagíny,1
montana,1
monte dei paschi,1
monte dei paschi di siena,1
montereyu,1
morawiecki,1
morganů,1
moscovici,1
moskvy,1
mossad,1
mostara,1
mostaru,1
motherboard,1
mołdawii,1
mpo,2
msnbc,3
mswia,1
msz,1
mtv-jevim,1
mujotu,1
murphy,1
muzeum holocaustu,1
my money,2
mzz,1
mírotvůrce,1
n-tv,1
na život pod hidžabom u zagrebu,1
nacional.hr,1
nadjaz,1
nadleśnictwa białowieża,1
nafta,1
nagrodzie puliztera,1
nancy gibbs,3
nancy gibsová,1
nasa,1
nase,1
nases,1
nashville,1
nastjenjka supić,1
natasha bertaudová,2
national policy institute,1
nato,5
natura 2000,1
natury 2000,1
navid b.,1
navrátil,1
navstar,1
nba,2
nbc,13
nbú,1
nebotičnik,1
nebotičnika,1
negotiating the impossible,1
neira hadžismajlović hamzić,1
nelson mandela,3
nemci,1
nemec,1
nemecka,1
nemecko,2
nemecku,1
nemčija,3
nemčije,1
nemčiji,1
nenáviď svobodné,1
net.hr,1
netanjahua,1
nevadě,1
new balance,1
new england patriots,1
new hampshire,1
new jersey,2
new jersey generals,1
new jerseyja,1
new jersyju,1
new paltz,1
new s.bg g,1
new scientista,1
new skills agenda for europe,1
new york,7
new york city,1
new york times,9
new york timesa,2
new yorka,2
new yorkera,1
new yorkom,1
new yorku,9
news.bg,4
next.gaztea.pl,1
nfl,1
nga,1
nhl,1
nica,1
nice,1
nici,1
nicole bockstaller,1
niemcy,2
niemczech,1
niemiec,1
niemieckiego MSZ,1
nigel farage,4
nigel faragea,1
nigela faraga,1
nigelom farageom,2
nike storu,1
nikki haley,1
nikola dobroslavić,1
nissan motor,1
nizozemske,2
nizozemsko,1
nizozemskoj,1
nizozemsku,1
njemačke,1
njemačkoj,3
noci dlouhých nožů,1
norbert hofer,1
nord stream,1
nord-stream2.com,1
norveška,1
norveškem,1
noticia.ru,1
nova tv,1
nova.bg,1
nove mehike,1
noveslovo.sk,1
novi radio,1
novinky.cz,1
noviny.sk,2
novom zelanu,1
nový čas,1
nowego jorku,2
nowym jorkiem,1
nowym jorku,2
npi,1
nwo,1
ny daily news,1
nyc,1
národnej agentúry pre sieťové a elektronické služby,1
národnej rady slovenskej republiky,1
německa,2
německo,2
německu,5
německé ministerstvo dopravy,1
německého,2
němečtí Zelení,1
o2,1
obama,8
obamacare,2
obamin,1
obaminu,1
obamova,3
obamu,1
obamy,2
obamę,2
obamův,1
odborový svaz německých pilotů,2
odboru regija,1
odpovědi.cz,1
oecd,2
oettinger,1
oggersheime,1
ohia,2
ohija,1
oi 2024,1
okamura,1
okamurovo,1
oklahoma city,1
oklahome,1
olega butkovića,1
olga letáčková,1
omar mateen,1
omega,1
ondřeje malého,1
one billion acts of peace,1
onz,1
opal,6
opoistení.sk,1
oprah,1
opća uprava,1
opće uprave,1
općina odžak,1
oracle,1
orbán,1
orbána,1
orešković,1
organ evropskih regulatorjev elektronskih komunikacij,1
orlanda,1
orlandu,1
ornella koktová,1
ornelly,1
oscara,1
osn,1
osnovne mreže transeuropske prometne mreže,1
otvorena znanost,1
otvorene inovacije,1
otvoreno prema svijetu,1
otwartą rzeczpospolitą,1
ovalnom uredu,1
oxfordské univerzity,1
oze,2
o’Leary,1
o’brien,1
o’briena,1
o’brienovi,1
p.c.roberts,1
pacifiku,1
pacyfiku,1
paddy ashodown,1
paff,1
pakt integritete,1
pakte integritete,1
pakti integritete,1
paktov,1
paktov integritete,1
palestínčanmi,1
palestínčanom,1
palestínčanov,1
palm beach,2
palm beachu,1
pam pollard,1
panasonic,1
panjolske,1
panělska,1
panělsku,3
pap,6
parizom,1
parlamencie europejskim,3
parlament,2
parlament eur.,1
parlament europejski,3
parlamenta,1
parlamentem,1
parlamentem eur.,1
parlamentem europejskim,2
parlamentom,1
parlamentowi,1
parlamentowi eur.,1
parlamentu,6
parlamentu europejskiego,3
partia demokratyczna,1
partii republikańskiej,3
partii zielonych,1
paryżem,1
paryżu,1
patricka zandla,1
patrickiem amblardem,1
paul haggis,1
paul ryan,1
paulom ryanom,1
pavel novák,1
pavla janoušková,1
pavlína nečásková,1
pavol frešo,1
państwie środka,1
paříži,1
pařížská úmluva o ochraně klimatu,1
pařížské klimatické dohody,1
pc revue,1
pdeu,1
pe,1
pekin,1
peking,2
pekingu,4
pelješca,1
pelješki most,1
pelješkog mosta,1
pellegrini,1
peloponeza,1
pence,1
pensilvanija,1
pensilvanije,1
pensylvánskej univerzite,1
pensylwania,1
pentagonu,1
pentagónu,1
peníze.cz,1
people magazine,1
perspektywy 2016-2020,1
peter pellegrini,1
peter plavčan,1
peter žiga,1
petoj aveniji,1
petra j. kalasa,1
petra masácová,1
petra pellegriniho,2
petra plavčana,1
petry masácovej,1
pfälzerwald,1
phantomu,1
philadelphia,1
philadelphii,1
phoenix,1
phoenixu,1
piastów,1
pierre moscovici,3
pik.bg,1
piotr całbecki,1
piotra kraski,1
pis,3
pis-em,1
pis-u,1
pisu,1
pke,1
planet.si,1
plantagenet,3
planu Marshalla,1
planu urządzenia lasu,1
platforma obywatelska,1
play store,1
play storu,1
playboy,1
playboya,2
plenković,1
plenovićevim,1
pnr,1
po,4
pobaltské státy,2
pobaltské země,1
pobaltských republik,1
pobaltských států,1
podkarpacie,1
pogodbe o delovanju evropske unije,1
poiiś,1
pokojowej nagrody nobla,1
pokojową nagroda nobla,1
polacy,1
polakom,1
polaków,2
polexitem,1
polexitu,1
politexpert.net,1
politicalscrapbook,1
politico,4
politico.com,1
politifact.com,1
politikis,1
poljskem,1
polsce,6
polska,7
polska press,1
polskatimes.pl,1
polski,8
polskiej grupie górniczej,1
polsko,1
polský antimonopolní úřad,1
polską,3
polską ambasadą,1
polskę,2
pomurec.com,1
poranku rdc,1
porozumienie pokojowe z wielkiego piątku,1
porozumieniem wielkopiątkowym,1
porsche 911,1
portal energetika,1
portu lotniczego Londyn-Gatwick,1
portu lotniczego Zaventem,2
portugal,1
portugalczyka,1
portugalske,1
portugalskem,1
porýnia-falcka,1
poslovni dnevnik,1
poslovnika vlade republike slovenije,1
poslovnika vlade rs,1
posągiem Jezusa Chrystusa,1
potrošačka agenda,1
povjerenstvo za informiranje,1
poznan,1
praga,1
praha,1
pravim kućanicama new jerseya,1
pravna služba,1
prawo i sprawiedliwość,1
praze,2
pražský městský soud,1
predstavništva evropske komisije v sloveniji,1
predstavništvo v sloveniji,1
premier league,1
prihodnost evrope,1
prijedlog o općoj dobrobiti životinja,1
prima zoom,1
primorske novice,1
primorski dnevnik,1
priporočila,1
pripravnik,1
priročnik o paktih integritete,1
prism,1
profimedia.cz,1
programie infrastruktura i środowisko,1
programu infrastruktura i środowisko,1
property & environment s. r. o.,1
protest w Islamabadzie,1
protokol o pristupanju eu-a međunarodnoj konvenciji eurocontrola,1
protokol o pristupanju međunarodnoj konvenciji o suradnji na sigurnosti zračne plovidbe,1
protokola,1
provansa-alpe-azurna obala,1
przedstawicielstwa komisji europejskiej w polsce,1
psl,1
pul,1
puls biznesu,1
pulse,1
punktu informacyjnego europe - direct rzeszów,1
puszczy białowieskiej,1
putin,5
putina,3
putinem,1
putinom,1
putinov,1
putinova,1
putinove,1
putinovi,1
putinu,1
pákistánského nejvyššího soudu,3
péter szijjártó,1
queen,1
queens,2
queensu,3
r. fico,1
r. kaliňák,1
r. prodi,1
rada,1
rada eu,1
rada europejska,2
rada eú,1
rada unii europejskiej,1
radas,1
rade európskej únie,1
radek rozvoral,1
radim fiala,1
radio gdańsk,1
radio čas rock,1
radio študent,1
radiowej trójce,1
radiowej trójki,1
radka burketová,1
radou európskej únie,1
rady,4
rady europejskiej,1
rady eú,1
rady unii europejskiej,1
rady čtú,1
radzie,1
radzie europejskiej,1
radzie ue,1
rafał trzaskowski,1
rakúsko,2
raula castro,1
razdeljenih držav amerike,2
razem,1
raziskovalni potenciali,1
razvojni center murska sobota,1
računalniških novic,1
rbs,2
rdc,1
recep tayyip erdogan,4
recepe tayyip erdogan,1
referendu o vystoupení Británie z Evropské unie,1
refit,1
regensburgu,1
regionalnego punktu informacyjnego eurodesk rzeszów,1
regionální rada regionu soudržnosti severovýchod,1
regpot,1
reince priebus,1
renault,2
republice weimarskiej,1
republika hrvatska,1
republikanac,1
republikanske stranke,1
republikanski,1
republikansku stranku,1
republikanów,7
republike hrvatske,1
republike slovenije,2
republiki sloveniji,1
republiko slovenijo,1
republikánov,3
republikánskej strany,1
republikánskou stranu,2
republikánsku stranu,3
republikánské strany,1
republikány,1
republikánů,1
research potentials,1
"research, innovation and science policy experts",1
reuters,9
reutersovoj,1
revija reporter,1
rexa tillersona,1
rf,1
richard spencer,1
rimljani,1
rimu,1
rise,1
rmf24.pl,1
roadster,1
robert,2
robert fico,2
roberta fica,1
robertom ficom,1
roberts,1
rockefellerů,1
rockefelleři,1
rodrigo duterte,1
rolling stones,1
rolls royca,1
rolls royce,1
rolls royce phantoma,1
rolls royce silver cloud,1
rolls-roycu,1
roman vodeb,1
romana namysłowskiego,1
romina kraus,1
romney,1
romneyeve,1
ronald reagan,1
ronalda reagana,1
rosanna arquettová,1
rosja,1
rosji,5
rosją,3
rosję,1
rothschildové,1
rothschildů,1
royal bank of scotland,1
rp,3
rpo,1
rs,1
rudolphie giulianim,1
rudy giuliani,2
rue de Strasbourg,2
rue du commerce,1
rumunjske,1
rumunsko,1
rusija,1
rusije,3
rusiji,1
rusijo,1
ruska,3
ruskem,2
rusko,3
rusku,1
ruský parlament,1
rusov,1
rwe,1
ryan,1
ryana,1
ryanair,1
ryanair.com,3
ryszard czarnecki,1
rzeszowa,1
rzeszów,1
rząd Francji,1
rząd polski,2
rádio beat,1
rýna,1
rýne,1
sad,9
sad-a,11
sad-om,2
sad-u,6
sadiq khan,1
sali balowej pałacu tyszkiewiczów-potockich,1
sarah pelin,1
sasha,1
saturday night live,1
saturn,1
savdske arabije,1
save,1
savi,1
savjetodavna služba za financije i proračun,1
saúdy,1
scalia,1
schengenského informačného systému,2
schengenu,1
schumer,3
schwarzeneggerem,1
schwenk,1
science and technology facilities council,1
search,1
secret service,1
security magazín,1
security magazínu,1
sejdić-finci,1
sekera,1
sekretariat generalny,1
sektor za splošne in institucionalne zadeve,1
senatu,1
senáte,1
serebro,3
sergej glazjev,1
serranova,1
serranove,1
sessions,1
severne dakote,1
severní karolíny,1
severním Irskem,1
severských států,1
sevnici,1
shakespeare in the park,1
sidewell friends,1
silicijevi dolini,1
silicon valley,1
silver cloudem,1
simpsonovci,1
singer,1
siniše vuce,1
sirije,1
siriji,1
sirijo,1
sis,1
sita,2
sita a.s.,1
sititeatru,1
sjedinjene američke države,1
sjedinjenih američkih država,1
sjedinjenih država,2
sjedinjenim američkim državama,1
sjedinjenim državama,1
skandinávii,1
skavlan,1
skotska,1
skotského parlamentu,1
skotský parlament,1
skupnost višjih strokovnih šol republike slovenije,1
skupnosti vsš,1
skype,1
sloboda kretanja kapitala,1
slon magazine,1
slovačke,1
slovačku,1
slovaške,1
slovenci,1
slovenia,1
slovenia green,1
slovenia green destination,1
slovenija,6
slovenije,2
sloveniji,5
slovenijo,4
sloveniju,1
slovenku,1
slovenska,6
slovenska turistična organizacija,1
slovenskej republiky,3
slovensko,6
slovensku,9
slovenská agentúra životného prostredia,1
slovenská inovačná a energetická agentúra,1
slovenská republika,2
slovinska,1
slovinsko,1
slováci,1
slr,1
službo vlade za zakonodajo,1
smer-sd,1
snapchat,1
social networking for authors: untapped possivilities for wealth,1
societe generale,1
société générale,2
socjalistów,1
socjaliści,1
sodišča,1
sodišče,1
sodiščem eu,2
sodiščem evropske unije,1
sodišči evropske unije,1
sodišču,1
sodišču evropske unije,1
sojuszu transatlantyckiego,1
solareurope,1
solon ardittis,1
sonomi,1
sony,1
soros,1
sověty,1
spbr,1
spd,1
spencer,1
spencera,1
spišská regionálna rozvojová agentúra,1
split,1
splitu,1
spojené kráľovstvo,1
spojené štáty,4
spojenému království,1
spojených státech,5
spojených států,5
spojených států amerických,2
spojených štátoch,1
spojených štátov,5
spojeným státům,1
spoločný konsolidovaný základ dane z príjmov právnických osôb,2
sporazumu između vlade republike hrvatske i vijeća ministara bosne i hercegovine,1
sport.cz,1
springsteen,1
spółki restrukturyzacji kopalń,1
sr,6
sr 20,1
srbima,1
srbsko,1
srbskom,1
st. louis,1
st. louisu,1
sta,6
stacja kompresorowa Slawijańskaja,1
"stalni odbor za rastline, živali, hrano in krmo",1
stalno predstavništvo rs pri eu,1
stan,1
stanach,4
stanach zjednoczonych,1
stanislava luptáková,1
stanisława augusta,1
stanisława augusta poniatowskiego,1
stany zjednoczone,2
stanów zjednoczonych,5
starbucks,1
statut grada mostara,1
stałego komitetu,1
stegne,1
stepanom kubivom,1
steve bannon,1
steve house,1
steve jobs,1
steven schooner,1
stevena mnuchina,1
steve’a bannona,1
stfc,1
stockholmská arbitráž,1
stolac,1
stopařova průvodce,1
stophatedumptrump.com,1
stounům,1
stratégie eú pre dunajský región,1
strażnica przy ambasadzie rosji,1
stredoeurópsky inštitút pre zdravotnú politiku,1
streepovej,1
streepová,1
studené válce,1
studené války,2
studio mgm,1
střední,12
střední Evropě,4
sud,1
sud eu,1
suddeutsche zeitung,1
sudom eu-a,1
sudom europskih zajednica,1
sudu eu-a,2
summitu EU-Ukrajina,1
summitu G7,1
surviving at the top,1
suv escalade,1
svet eu,2
svet24.si,1
svetovou zdravotníckou organizáciou,1
svetu,1
svetu eu,4
svetu evropske unije,1
sveučilišta u pennsylvaniji,1
sveučilište trump,1
sveučilištu george washington,1
svilaja,1
svob. rádiu,1
svobodní demokraté,1
svobodný monitor,1
svět,1
swifton village,1
syrii,3
szczycie G20,1
szkocji,1
szwecji,1
sám doma 2,1
sýrii,2
sąd,1
sąd najwyższy,2
sądu,1
sądu najwyższego,1
sądu pierwszej instancji,1
sądzie najwyższym,1
słowacji,1
służba prawna,1
służba rzeczników,1
t-mobile cz,1
ta3,1
taj mahal,1
tajomstvá a proroctvá kozmu,1
tajvan,1
tajvana,2
tajvanki,1
tajvanom,2
tajvanu,2
tajwan,1
tajwanem,1
tajwanu,1
talský svaz pracovníků dopravy,1
tasr,8
tass,1
tax police center,1
ted cruz,3
tehnozvezdje,1
teksasa,2
telegram,1
telewizja republika,2
teltemp,1
tennessee,2
teraz.sk,3
terminal LNG w Świnoujściu,1
terry brandstad,1
terryja brandstada,1
tesla,1
tesla roadster,1
texas,1
texasa,1
the american conservative,1
the apprentice,6
the art of the deal,1
the atlantic,1
the cook political report,1
the inquirer,1
the new york post,1
the new york times,6
the ukraine,1
the wall street journal,1
the washington post,2
thenextweb,1
theresa may,1
thinktank,1
ti slovenia,1
tibor navracsics,1
tier iv,1
tiffany,4
tillerson,1
tim cook,2
time,8
time'a,1
times of israel,1
timmermans,2
timmermansa,1
timmermansowi,1
timothy o’brien,1
timu,1
tironi,1
tironijem,1
tiskový odbor Strakovy akademie,1
tito ortiza,1
tk,2
today,1
tok fm,1
tokio,1
toma brady’ego,1
tomasz michalik,1
tomasza lisa,1
tomio okamura,1
tomislav tolušić,1
tomáš neřold,1
tomáš prouza,1
tony schwartz,1
top 09,1
top gear,1
topky.sk,1
toronta,1
toronto,1
torontu,2
toryové,1
torysami,1
torysów,4
totkomlos,1
totkomlosu,1
touchit,2
tour de france,1
tour de trump,2
tour dupont,1
tovarna trajnostnega turizma goodplace,1
tpp,2
trade center management associates,1
traktat lizboński,1
traktatu fuzyjnego,1
traktatu lizbońskiego,1
traktatu nicejskiego,1
traktatu o UE,1
traktatu ue,1
traktatu z maastricht,1
traktatu z nicei,1
trans-pacific partnership,1
transatlantické obchodní a investiční partnerství,1
transatlantickém obchodním a investičním partnerství,1
transfer,1
transpacyficznej umowy o wolnym handlu,1
transparency international,1
transparency international slovenia,1
transparency international slovenija,1
transylwania,1
trasburku,1
travis kalanick,1
treaty of nice,1
trend.sk,1
trumo,1
trumoff,1
trump,95
trump airlines,1
trump and me,1
trump building,1
trump entertainment resorts,5
trump hipoteke,1
trump international golf links course,1
trump international hotel & tower,1
trump magazin,1
trump organization,9
trump plaza,1
trump steakovi,1
trump taj mahal,1
trump tower,7
trump toweru,1
trump votka,1
trump world tower,1
trump.com,1
trumpa,53
trumpem,5
trumpi,1
trumpie,1
trumpnation,1
trumpom,3
trumpov,7
trumpova,14
trumpove,7
trumpovega,1
trumpovej,1
trumpovem,1
trumpovho,2
trumpovi,12
trumpovih,2
trumpovim,2
trumpovo,6
trumpovog,1
trumpovu,1
trumpovy,3
trumpových,3
trumpovým,1
trumpovými,1
trumpově,4
trumpowi,3
trumpowie,1
trumpu,11
trumpów,1
trumpů,1
trumpův,4
trybunale konstytucyjnym,2
trybunał sprawiedliwości,1
trybunałem sprawiedliwości,1
trybunału,1
trybunału konstytucyjnego,2
trybunału sprawiedliwości wspólnot eur.,1
tsai ing wen,1
tsaijeva,1
tsn.ua,1
ttip,2
tumpovi,1
turcji,2
turecka,1
turizmu ljubljana,1
turskoj,2
turčijo,1
tvn,1
tvn24,3
tvnoviny.sk,2
tvp info,1
tvp.info,1
twiteru,1
twitter,12
twittera,2
twitteri,1
twitterju,1
twitterowym,1
twitteru,12
twitterze,4
tygodniu polskim,1
tysona,1
týden.cz,2
u dnevnom ritmu,1
ubera,1
udruzi franak,1
ue,14
ufc,1
ugovor iz amsterdama,1
ugovora o funkcioniranju eu-a,1
ugovoru o funkcioniranju eu-a,1
uihj,1
ujedinjenog kraljevstva,2
uk,3
uk independence party,1
ukip,3
ukip-a,1
ukraina,1
ukrainie,1
ukrainy,2
ukrajina,1
ukrajinou,1
ukrajinské ministerstvo vnitra,1
ukrajinském parlamentu,1
ukrajiny,2
ul-Malook,1
ulme,1
ulysses s. grant,1
undp,1
unhcr,2
unia,3
unia europejska,1
unicredit,1
unicredit austrija,1
unidu-a,1
unii,5
unii europejskiej,7
unija,2
unije,6
uniji,1
unijo,1
united states football league,1
university of southern california,1
univerzitě v Georgetownu,1
uniwersytecie pensylwania,1
uniwersyteckie radio mors ug,1
uniwersytet warszawski,1
uniwersytet łódzki,1
unią,3
unię,1
unię europejską,1
uredba o podporah električni energiji,1
urząd górniczy w Stralsundzie,4
urząd transportu kolejowego,1
urząd zamówień publicznych,1
urzędem zamówień publicznych,1
urzędu ochrony danych osobowych,1
urzędu transportu kolejowego,1
us,1
usa,46
usfl,1
