Sentence #,Word,POS,Tag
,mehur,Ncmsan,notpropn
,za,Sa,notpropn
,dihanje,Ncnsa,notpropn
,.,Z,notpropn
Sentence: 330,Potem,Rgp,notpropn
,je,Va-r3s-n,notpropn
,svet,Ncmsn,notpropn
,postal,Vmep-sm,notpropn
,lepsi,Agcmsny,notpropn
,.,Z,notpropn
Sentence: 331,Previdno,Rgp,notpropn
,zakoracim,Vmer1s,notpropn
,v,Sl,notpropn
,trdem,Agpmsl,notpropn
,snegu,Ncmsl,notpropn
,v,Sa,notpropn
,precnico,Ncfsa,notpropn
,proti,Sd,notpropn
,levi,Agpfsd,notpropn
,kjer,Cs,notpropn
,skalna,Agpfsn,notpropn
,klada,Ncfsn,notpropn
,v,Sl,notpropn
,pobocju,Ncnsl,notpropn
,zadrzuje,Vmpr3s,notpropn
,sneg,Ncmsan,notpropn
,in,Cc,notpropn
,tvori,Vmpr3s,notpropn
,snezni,Agpmsay,notpropn
,grebencek,Ncmsan,notpropn
,.,Z,notpropn
Sentence: 332,Tu,Rgp,notpropn
,se,Q,notpropn
,visje,Rgc,notpropn
,zgoraj,Rgp,notpropn
,se,Px------y,notpropn
,izoblikuje,Vmer3s,notpropn
,v,Sa,notpropn
,snezisce,Ncnsa,notpropn
,.,Z,notpropn
Sentence: 333,Nad,Si,notpropn
,njim,Pp3nsi,notpropn
,pa,Cc,notpropn
,vodijo,Vmpr3p,notpropn
,se,Q,notpropn
,kar,Rgp,notpropn
,dobre,Agpfpn,notpropn
,razclembe,Ncfpn,notpropn
,na,Sa,notpropn
,rob,Ncmsan,notpropn
,le,Q,notpropn
,kakih,Pq-mpg,notpropn
,deset,Mlc-pa,notpropn
,metrov,Ncmpg,notpropn
,pod,Si,notpropn
,vrhom,Ncmsi,notpropn
,stolpa,Ncmsg,notpropn
,.,Z,notpropn
Sentence: 334,Noge,Ncfpn,notpropn
,zakoracijo,Vmer3p,notpropn
,samodejno,Rgp,notpropn
,preko,Sg,notpropn
,zabreklih,Appfpg,notpropn
,in,Cc,notpropn
,od,Sg,notpropn
,zastrugov,Ncmpg,notpropn
,razjedenih,Appfpg,notpropn
,planjav,Ncfpg,notpropn
,ki,Cs,notpropn
,se,Px------y,notpropn
,na,Sl,notpropn
,desni,Agpfsl,notpropn
,ostro,Rgp,notpropn
,koncujejo,Vmpr3p,notpropn
,v,Sl,notpropn
,nacickanih,Appmpl,notpropn
,robovih,Ncmpl,notpropn
,opasti,Ncfpg,notpropn
,.,Z,notpropn
Sentence: 335,Da,Cs,notpropn
,je,Va-r3s-n,notpropn
,zacudenje,Ncnsn,notpropn
,se,Q,notpropn
,vecje,Agcnsn,notpropn
,napor,Ncmsn,notpropn
,sploh,Q,notpropn
,ni,Va-r3s-y,notpropn
,vecji,Agcmsny,notpropn
,kot,Cs,notpropn
,tisti,Pd-msn,notpropn
,ko,Cs,notpropn
,sem,Va-r1s-n,notpropn
,se,Q,notpropn
,malo,Rgp,notpropn
,prej,Rgc,notpropn
,kobacal,Vmpp-sm,notpropn
,v,Sl,notpropn
,prsicu,Ncmsl,notpropn
,in,Cc,notpropn
,ugibal,Vmpp-sm,notpropn
,kako,Rgp,notpropn
,bi,Va-c,notpropn
,se,Px------y,notpropn
,ustavil,Vmep-sm,notpropn
,v,Sl,notpropn
,ledeniski,Agpfsl,notpropn
,krnici,Ncfsl,notpropn
,ce,Cs,notpropn
,bi,Va-c,notpropn
,se,Px------y,notpropn
,sneg,Ncmsn,notpropn
,na,Sl,notpropn
,gladkih,Agpfpl,notpropn
,ploscah,Ncfpl,notpropn
,speljal,Vmep-sm,notpropn
,.,Z,notpropn
Sentence: 336,Gospodicna,Ncfsn,notpropn
,Stebbings,Npmsn,per
,je,Va-r3s-n,notpropn
,z,Si,notpropn
,visokim,Agpmsi,notpropn
,uglajenim,Appmsi,notpropn
,glasom,Ncmsi,notpropn
,zazvrgolela,Vmep-sf,notpropn
,:,Z,notpropn
,»,Z,notpropn
,Oh,I,notpropn
,lepse,Agcfsg,notpropn
,od,Sg,notpropn
,te,Pd-fsg,notpropn
,si,Px---d--y,notpropn
,niste,Va-r2p-y,notpropn
,mogli,Vmpp-pm,notpropn
,izbrati,Vmen,notpropn
,.,Z,notpropn
Sentence: 337,Odlicno,Rgp,notpropn
,se,Px------y,notpropn
,vam,Pp2-pd,notpropn
,poda,Vmbr3s,notpropn
,.,Z,notpropn
,«,Z,notpropn
Sentence: 338,Izgovorila,Vmep-sf,notpropn
,je,Va-r3s-n,notpropn
,póda,Vmbr3s,notpropn
,.,Z,notpropn
Sentence: 339,»,Z,notpropn
,Kaj,Pq-nsn,notpropn
,pa,Cc,notpropn
,dolzina,Ncfsn,notpropn
,?,Z,notpropn
,«,Z,notpropn
Sentence: 340,Mimo,Rgp,notpropn
,se,Px------y,notpropn
,je,Va-r3s-n,notpropn
,pripeljala,Vmep-sf,notpropn
,deklica,Ncfsn,notpropn
,na,Sl,notpropn
,triciklu,Ncmsl,notpropn
,za,Si,notpropn
,katerim,Pq-msi,notpropn
,je,Va-r3s-n,notpropn
,stopal,Vmpp-sm,notpropn
,oce,Ncmsn,notpropn
,s,Si,notpropn
,psickom,Ncmsi,notpropn
,.,Z,notpropn
Sentence: 341,Oblecena,Appfsn,notpropn
,je,Va-r3s-n,notpropn
,bila,Va-p-sf,notpropn
,v,Sa,notpropn
,rdece,Agpfpa,notpropn
,zabice,Ncfpa,notpropn
,in,Cc,notpropn
,modro,Agpfsa,notpropn
,oblekico,Ncfsa,notpropn
,.,Z,notpropn
Sentence: 342,V,Sl,notpropn
,laseh,Ncmpl,notpropn
,je,Va-r3s-n,notpropn
,imela,Vmpp-sf,notpropn
,crn,Agpmsan,notpropn
,trak,Ncmsan,notpropn
,.,Z,notpropn
Sentence: 343,Oce,Ncmsn,notpropn
,je,Va-r3s-n,notpropn
,bil,Va-p-sm,notpropn
,se,Q,notpropn
,zelo,Rgp,notpropn
,mlad,Agpmsnn,notpropn
,oblecen,Appmsnn,notpropn
,v,Sa,notpropn
,pulover,Ncmsan,notpropn
,in,Cc,notpropn
,suknjic,Ncmsan,notpropn
,iz,Sg,notpropn
,tvida,Ncmsg,notpropn
,.,Z,notpropn
Sentence: 344,Ni,Va-r3s-y,notpropn
,je,Pp3fsg--y,notpropn
,poskusal,Vmpp-sm,notpropn
,ustaviti,Vmen,notpropn
,ko,Cs,notpropn
,je,Va-r3s-n,notpropn
,zlezla,Vmep-sf,notpropn
,s,Sg,notpropn
,tricikla,Ncmsg,notpropn
,in,Cc,notpropn
,stopila,Vmep-sf,notpropn
,na,Sa,notpropn
,trato,Ncfsa,notpropn
,da,Cs,notpropn
,bi,Va-c,notpropn
,povohala,Vmep-sf,notpropn
,zefran,Ncmsan,notpropn
,temvec,Cc,notpropn
,jo,Pp3fsa--y,notpropn
,je,Va-r3s-n,notpropn
,opazoval,Vmpp-sm,notpropn
,.,Z,notpropn
Sentence: 345,Podrzal,Vmep-sm,notpropn
,je,Va-r3s-n,notpropn
,tricikel,Ncmsan,notpropn
,da,Cs,notpropn
,se,Px------y,notpropn
,ne,Q,notpropn
,bi,Va-c,notpropn
,sam,Agpmsnn,notpropn
,odpeljal,Vmep-sm,notpropn
,naprej,Rgp,notpropn
,in,Cc,notpropn
,se,Px------y,notpropn
,smehljal,Vmpp-sm,notpropn
,ko,Cs,notpropn
,se,Px------y,notpropn
,je,Va-r3s-n,notpropn
,dekletce,Ncnsn,notpropn
,sklonilo,Vmep-sn,notpropn
,in,Cc,notpropn
,razkrilo,Vmep-sn,notpropn
,ocarljive,Agpfpa,notpropn
,rdece,Agpfpa,notpropn
,zabice,Ncfpa,notpropn
,.,Z,notpropn
Sentence: 346,»,Z,notpropn
,Nic,Pz-nsn,notpropn
,ne,Q,notpropn
,disijo,Vmpr3p,notpropn
,«,Z,notpropn
,je,Va-r3s-n,notpropn
,pripomnilo,Vmep-sn,notpropn
,.,Z,notpropn
Sentence: 347,Rodney,Npmsn,per
,je,Va-r3s-n,notpropn
,malce,Rgp,notpropn
,razdrazeno,Rgp,notpropn
,pribil,Vmep-sm,notpropn
,:,Z,notpropn
,»,Z,notpropn
,Dragi,Agpmsny,notpropn
,moj,Ps1msns,notpropn
,otrok,Ncmsn,notpropn
,le,Q,notpropn
,za,Sa,notpropn
,kaksnega,Pq-msa,notpropn
,me,Pp1-sa--y,notpropn
,imas,Vmpr2s-n,notpropn
,.,Z,notpropn
,«,Z,notpropn
Sentence: 348,»,Z,notpropn
,Ne,Q,notpropn
,.,Z,notpropn
Sentence: 349,To,Pd-nsn,notpropn
,je,Va-r3s-n,notpropn
,turisticen,Agpmsnn,notpropn
,kraj,Ncmsn,notpropn
,.,Z,notpropn
Sentence: 350,Za,Sa,notpropn
,obiskovalce,Ncmpa,notpropn
,.,Z,notpropn
Sentence: 351,Marsikdo,Pi-msn,notpropn
,ima,Vmpr3s-n,notpropn
,tukaj,Rgp,notpropn
,svojo,Px-fsa,notpropn
,poletno,Agpfsa,notpropn
,vilo,Ncfsa,notpropn
,.,Z,notpropn
Sentence: 352,V,Sl,notpropn
,vrocini,Ncfsl,notpropn
,prihajajo,Vmpr3p,notpropn
,iz,Sg,notpropn
,Madrida,Npmsg,loc
,in,Cc,notpropn
,Barcelone,Npfsg,loc
,.,Z,notpropn
,«,Z,notpropn
Sentence: 353,Selina,Npfsn,per
,je,Va-r3s-n,notpropn
,odgovorila,Vmep-sf,notpropn
,:,Z,notpropn
,»,Z,notpropn
,Moj,Ps1msns,notpropn
,prihod,Ncmsn,notpropn
,je,Va-r3s-n,notpropn
,presenecenje,Ncnsn,notpropn
,«,Z,notpropn
,in,Cc,notpropn
,se,Px------y,notpropn
,trudila,Vmpp-sf,notpropn
,da,Cs,notpropn
,bi,Va-c,notpropn
,zvenelo,Vmpp-sn,notpropn
,zabavno,Agpnsn,notpropn
,.,Z,notpropn
Sentence: 354,Taksistu,Ncmsd,notpropn
,sem,Va-r1s-n,notpropn
,rekla,Vmep-sf,notpropn
,da,Cs,notpropn
,boste,Va-f2p-n,notpropn
,vi,Pp2mpn,notpropn
,placali,Vmep-pm,notpropn
,voznjo,Ncfsa,notpropn
,ker,Cs,notpropn
,nimam,Vmpr1s-y,notpropn
,denarja,Ncmsg,notpropn
,.,Z,notpropn
Sentence: 355,Na,Sl,notpropn
,letaliscu,Ncnsl,notpropn
,so,Va-r3p-n,notpropn
,mi,Pp1-sd--y,notpropn
,namrec,Cc,notpropn
,ukradli,Vmep-pm,notpropn
,denarnico,Ncfsa,notpropn
,medtem,Rgp,notpropn
,ko,Cs,notpropn
,sem,Va-r1s-n,notpropn
,cakala,Vmpp-sf,notpropn
,da,Cs,notpropn
,so,Va-r3p-n,notpropn
,iskali,Vmpp-pm,notpropn
,mojo,Ps1fsas,notpropn
,prtljago,Ncfsa,notpropn
Sentence: 356,Poglejte,Vmem2p,notpropn
,«,Z,notpropn
Sentence: 357,Stopila,Vmep-sf,notpropn
,je,Va-r3s-n,notpropn
,po,Sa,notpropn
,torbico,Ncfsa,notpropn
,in,Cc,notpropn
,mu,Pp3msd--y,notpropn
,pokazala,Vmep-sf,notpropn
,prerezana,Appmda,notpropn
,rocaja,Ncmda,notpropn
,.,Z,notpropn
Sentence: 358,»,Z,notpropn
,Policist,Ncmsn,notpropn
,je,Va-r3s-n,notpropn
,rekel,Vmep-sm,notpropn
,da,Cs,notpropn
,je,Va-r3s-n,notpropn
,bil,Va-p-sm,notpropn
,tat,Ncmsn,notpropn
,odlicno,Rgp,notpropn
,izurjen,Appmsnn,notpropn
,ker,Cs,notpropn
,nisem,Va-r1s-y,notpropn
,nicesar,Pz-nsg,notpropn
,cutila,Vmpp-sf,notpropn
,in,Cc,notpropn
,mi,Pp1-sd--y,notpropn
,je,Va-r3s-n,notpropn
,izmaknil,Vmep-sm,notpropn
,samo,Q,notpropn
,denarnico,Ncfsa,notpropn
,.,Z,notpropn
,«,Z,notpropn
Sentence: 359,»,Z,notpropn
,Ker,Cs,notpropn
,so,Va-r3p-n,notpropn
,mi,Pp1-sd--y,notpropn
,tako,Rgp,notpropn
,govorili,Vmpp-pm,notpropn
,.,Z,notpropn
Sentence: 360,Ampak,Cc,notpropn
,vedela,Vmpp-sf,notpropn
,sem,Va-r1s-n,notpropn
,da,Cs,notpropn
,ga,Pp3msg--y,notpropn
,moja,Ps1fsns,notpropn
,babica,Ncfsn,notpropn
,ni,Va-r3s-y,notpropn
,marala,Vmpp-sf,notpropn
,.,Z,notpropn
Sentence: 361,Ni,Va-r3s-y,notpropn
,dovolila,Vmep-sf,notpropn
,da,Cs,notpropn
,bi,Va-c,notpropn
,se,Px------y,notpropn
,porocil,Vmep-sm,notpropn
,z,Si,notpropn
,mojo,Ps1fsis,notpropn
,materjo,Ncfsi,notpropn
,.,Z,notpropn
Sentence: 362,In,Cc,notpropn
,ko,Cs,notpropn
,sem,Va-r1s-n,notpropn
,videla,Vmbp-sf,notpropn
,vaso,Ps2fsap,notpropn
,fotografijo,Ncfsa,notpropn
,sem,Va-r1s-n,notpropn
,pomislila,Vmep-sf,notpropn
,da,Cs,notpropn
,gre,Vmbr3s,notpropn
,morda,Q,notpropn
,za,Sa,notpropn
,pomoto,Ncfsa,notpropn
,.,Z,notpropn
Sentence: 363,Da,Cs,notpropn
,sploh,Q,notpropn
,ni,Va-r3s-y,notpropn
,padel,Vmep-sm,notpropn
,v,Sl,notpropn
,vojni,Ncfsl,notpropn
,.,Z,notpropn
Sentence: 364,Da,Cs,notpropn
,je,Va-r3s-n,notpropn
,bil,Va-p-sm,notpropn
,mogoce,Rgp,notpropn
,ranjen,Appmsnn,notpropn
,ali,Cc,notpropn
,da,Cs,notpropn
,je,Va-r3s-n,notpropn
,izgubil,Vmep-sm,notpropn
,spomin,Ncmsan,notpropn
,.,Z,notpropn
Sentence: 365,To,Pd-nsn,notpropn
,se,Px------y,notpropn
,je,Va-r3s-n,notpropn
,dogajalo,Vmpp-sn,notpropn
,veste,Vmpr2p,notpropn
,.,Z,notpropn
,«,Z,notpropn
Sentence: 366,Rudolfo,Npmsn,per
,je,Va-r3s-n,notpropn
,mocno,Rgp,notpropn
,skomignil,Vmep-sm,notpropn
,.,Z,notpropn
Sentence: 367,»,Z,notpropn
,Dva,Mlcmda,notpropn
,tri,Mlcmpa,notpropn
,dni,Ncmpa,notpropn
,.,Z,notpropn
Sentence: 368,Mogoce,Rgp,notpropn
,teden,Ncmsan,notpropn
,.,Z,notpropn
Sentence: 369,Saj,Cc,notpropn
,ni,Va-r3s-y,notpropn
,pomembno,Agpnsn,notpropn
,.,Z,notpropn
Sentence: 370,Za,Sa,notpropn
,seststo,Mlc-pa,notpropn
,pezet,Ncfpg,notpropn
,lahko,Rgp,notpropn
,pocakam,Vmer1s,notpropn
,en,Mlpmsa,notpropn
,teden,Ncmsan,notpropn
,.,Z,notpropn
,«,Z,notpropn
Sentence: 371,Opazil,Vmep-sm,notpropn
,je,Va-r3s-n,notpropn
,novo,Agpfsa,notpropn
,jahto,Ncfsa,notpropn
,ki,Cs,notpropn
,je,Pp3fsg--y,notpropn
,prejsnji,Agpmsay,notpropn
,dan,Ncmsan,notpropn
,se,Q,notpropn
,ni,Va-r3s-y,notpropn
,bilo,Va-p-sn,notpropn
,v,Sl,notpropn
,pristaniscu,Ncnsl,notpropn
,.,Z,notpropn
Sentence: 372,»,Z,notpropn
,Pod,Si,notpropn
,nizozemsko,Agpfsi,notpropn
,zastavo,Ncfsi,notpropn
,pluje,Vmpr3s,notpropn
,«,Z,notpropn
,je,Va-r3s-n,notpropn
,pripomnil,Vmep-sm,notpropn
,.,Z,notpropn
Sentence: 373,Tako,Rgp,notpropn
,ali,Cc,notpropn
,tako,Rgp,notpropn
,se,Px------y,notpropn
,moram,Vmpr1s,notpropn
,vrniti,Vmen,notpropn
,.,Z,notpropn
Sentence: 374,Cim,Rgp,notpropn
,prej,Rgc,notpropn
,pridem,Vmer1s,notpropn
,domov,Rgp,notpropn
,tem,Rgp,notpropn
,bolje,Rgc,notpropn
,.,Z,notpropn
,«,Z,notpropn
Sentence: 375,Dan,Ncmsn,notpropn
,je,Va-r3s-n,notpropn
,bil,Va-p-sm,notpropn
,prekrasen,Agpmsnn,notpropn
,.,Z,notpropn
Sentence: 376,Prav,Q,notpropn
,tako,Rgp,notpropn
,jasen,Agpmsnn,notpropn
,kakor,Cs,notpropn
,prejsnji,Agpmsny,notpropn
,bilo,Va-p-sn,notpropn
,je,Va-r3s-n,notpropn
,le,Q,notpropn
,nekoliko,Rgp,notpropn
,hladneje,Rgc,notpropn
,.,Z,notpropn
Sentence: 377,Iz,Sg,notpropn
,ustja,Ncnsg,notpropn
,pristanisca,Ncnsg,notpropn
,je,Va-r3s-n,notpropn
,pritekala,Vmpp-sf,notpropn
,v,Sa,notpropn
,zaliv,Ncmsan,notpropn
,sveza,Agpfsn,notpropn
,voda,Ncfsn,notpropn
,.,Z,notpropn
Sentence: 378,Pinije,Ncfpn,notpropn
,so,Va-r3p-n,notpropn
,v,Sl,notpropn
,vetrcu,Ncmsl,notpropn
,upogibale,Vmpp-pf,notpropn
,svoje,Px-fpa,notpropn
,aromaticne,Agpfpa,notpropn
,glave,Ncfpa,notpropn
,ob,Sa,notpropn
,splavisce,Ncnsa,notpropn
,pod,Si,notpropn
,njim,Pp3nsi,notpropn
,so,Va-r3p-n,notpropn
,veselo,Rgp,notpropn
,pljuskali,Vmpp-pm,notpropn
,igrivi,Agpmpn,notpropn
,valovi,Ncmpn,notpropn
,.,Z,notpropn
Sentence: 379,Vse,Pg-nsn,notpropn
,to,Pd-nsn,notpropn
,ga,Pp3msa--y,notpropn
,je,Va-r3s-n,notpropn
,spravilo,Vmep-sn,notpropn
,v,Sa,notpropn
,dobro,Agpfsa,notpropn
,voljo,Ncfsa,notpropn
,.,Z,notpropn
Sentence: 380,Modro,Agpnsn,notpropn
,nebo,Ncnsn,notpropn
,modro,Agpnsn,notpropn
,morje,Ncnsn,notpropn
,Eclipse,Npfsn,misc
,ki,Cs,notpropn
,se,Px------y,notpropn
,je,Va-r3s-n,notpropn
,dostojanstveno,Rgp,notpropn
,pozibavala,Vmpp-sf,notpropn
,na,Sl,notpropn
,svojem,Px-nsl,notpropn
,sidriscu,Ncnsl,notpropn
,bela,Agpfsn,notpropn
,terasa,Ncfsn,notpropn
,rdece,Agpfpn,notpropn
,geranije,Ncfpn,notpropn
,vse,Pg-nsn,notpropn
,je,Va-r3s-n,notpropn
,bilo,Va-p-sn,notpropn
,ocarljivo,Rgp,notpropn
,domace,Agpnsn,notpropn
,pa,Cc,notpropn
,vendar,Cc,notpropn
,je,Va-r3s-n,notpropn
,bilo,Va-p-sn,notpropn
,to,Pd-nsn,notpropn
,jutro,Ncnsn,notpropn
,cisto,Rgp,notpropn
,drugacno,Agpnsn,notpropn
,.,Z,notpropn
Sentence: 381,Ni,Va-r3s-y,notpropn
,se,Px------y,notpropn
,spomnil,Vmep-sm,notpropn
,kdaj,Rgp,notpropn
,se,Px------y,notpropn
,je,Va-r3s-n,notpropn
,nazadnje,Rgp,notpropn
,pocutil,Vmpp-sm,notpropn
,tako,Rgp,notpropn
,odlicno,Rgp,notpropn
,tako,Rgp,notpropn
,poln,Agpmsnn,notpropn
,upanja,Ncnsg,notpropn
,in,Cc,notpropn
,tako,Rgp,notpropn
,optimisticno,Rgp,notpropn
,.,Z,notpropn
Sentence: 382,Zdelo,Vmpp-sn,notpropn
,se,Px------y,notpropn
,mu,Pp3msd--y,notpropn
,je,Va-r3s-n,notpropn
,kakor,Cs,notpropn
,da,Cs,notpropn
,je,Va-r3s-n,notpropn
,dolge,Agpmpa,notpropn
,mesece,Ncmpa,notpropn
,zivel,Vmpp-sm,notpropn
,v,Sl,notpropn
,temnem,Agpmsl,notpropn
,mraku,Ncmsl,notpropn
,grozece,Appfsg,notpropn
,nevihte,Ncfsg,notpropn
,zdaj,Rgp,notpropn
,pa,Cc,notpropn
,je,Va-r3s-n,notpropn
,nevihta,Ncfsn,notpropn
,minila,Vmep-sf,notpropn
,pritisk,Ncmsn,notpropn
,je,Va-r3s-n,notpropn
,popustil,Vmep-sm,notpropn
,in,Cc,notpropn
,spet,Rgp,notpropn
,lahko,Rgp,notpropn
,svobodno,Rgp,notpropn
,diha,Vmpr3s,notpropn
,.,Z,notpropn
Sentence: 383,»,Z,notpropn
,Ali,Rgp,notpropn
,ste,Va-r2p-n,notpropn
,zaroceni,Appmpn,notpropn
,z,Si,notpropn
,Rodneyjem,Npmsi,per
,?,Z,notpropn
,«,Z,notpropn
Sentence: 384,Prikimala,Vmep-sf,notpropn
,je,Va-r3s-n,notpropn
,.,Z,notpropn
Sentence: 385,»,Z,notpropn
,Prihodnji,Agpmsay,notpropn
,mesec,Ncmsan,notpropn
,se,Px------y,notpropn
,boste,Va-f2p-n,notpropn
,porocili,Vmep-pm,notpropn
,z,Si,notpropn
,njim,Pp3msi,notpropn
,.,Z,notpropn
,«,Z,notpropn
Sentence: 386,Spet,Rgp,notpropn
,je,Va-r3s-n,notpropn
,prikimala,Vmep-sf,notpropn
,.,Z,notpropn
Sentence: 387,»,Z,notpropn
,Toda,Cc,notpropn
,zakaj,Rgp,notpropn
,je,Va-r3s-n,notpropn
,to,Pd-nsn,notpropn
,taksna,Pd-fsn,notpropn
,skrivnost,Ncfsn,notpropn
,?,Z,notpropn
,«,Z,notpropn
Sentence: 388,Ob,Sl,notpropn
,sotorskem,Agpmsl,notpropn
,prazniku,Ncmsl,notpropn
,je,Va-r3s-n,notpropn
,Jezus,Npmsn,per
,klical,Vmpp-sm,notpropn
,:,Z,notpropn
,»,Z,notpropn
,Ce,Cs,notpropn
,je,Va-r3s-n,notpropn
,kdo,Pq-msn,notpropn
,zejen,Agpmsnn,notpropn
,naj,Q,notpropn
,pride,Vmer3s,notpropn
,k,Sd,notpropn
,meni,Pp1-sd,notpropn
,in,Cc,notpropn
,naj,Q,notpropn
,pije,Vmpr3s,notpropn
,.,Z,notpropn
Sentence: 389,Kdor,Pr-msn,notpropn
,veruje,Vmbr3s,notpropn
,vame,Pp1-sa--b,notpropn
,bodo,Va-f3p-n,notpropn
,kakor,Cs,notpropn
,pravi,Vmbr3s,notpropn
,Pismo,Ncnsn,misc
,iz,Sg,notpropn
,njegovega,Ps3nsgsm,notpropn
,osrcja,Ncnsg,notpropn
,tekle,Vmpp-pf,notpropn
,reke,Ncfpn,notpropn
,zive,Agpfsg,notpropn
,vode,Ncfsg,notpropn
,.,Z,notpropn
,«,Z,notpropn
Sentence: 390,Evangelist,Ncmsn,notpropn
,Janez,Npmsn,per
,pojasnjuje,Vmpr3s,notpropn
,:,Z,notpropn
,»,Z,notpropn
,To,Pd-nsa,notpropn
,pa,Cc,notpropn
,je,Va-r3s-n,notpropn
,rekel,Vmep-sm,notpropn
,o,Sl,notpropn
,Duhu,Ncmsl,per
,ki,Cs,notpropn
,ga,Pp3msa--y,notpropn
,bodo,Va-f3p-n,notpropn
,prejeli,Vmep-pm,notpropn
,tisti,Pd-mpn,notpropn
,ki,Cs,notpropn
,so,Va-r3p-n,notpropn
,sprejeli,Vmep-pm,notpropn
,vero,Ncfsa,notpropn
,vanj,Pp3msa--b,notpropn
,.,Z,notpropn
,«,Z,notpropn
Sentence: 391,Naj,Q,notpropn
,se,Px------y,notpropn
,hranim,Vmpr1s,notpropn
,z,Si,notpropn
,nebeskim,Agpmsi,notpropn
,Kruhom,Ncmsi,per
,in,Cc,notpropn
,zivim,Vmpr1s,notpropn
,iz,Sg,notpropn
,evharisticne,Agpfsg,notpropn
,daritve,Ncfsg,notpropn
,da,Cs,notpropn
,bom,Va-f1s-n,notpropn
,premagal,Vmep-sm,notpropn
,vsako,Pg-nsa,notpropn
,zlo,Ncnsa,notpropn
,in,Cc,notpropn
,vedno,Rgp,notpropn
,izbral,Vmep-sm,notpropn
,zivljenje,Ncnsa,notpropn
,.,Z,notpropn
Sentence: 392,Poln,Agpmsnn,notpropn
,zaupanja,Ncnsg,notpropn
,se,Px------y,notpropn
,zatekam,Vmpr1s,notpropn
,v,Sa,notpropn
,zavetje,Ncnsa,notpropn
,vajinih,Ps2ndgd,notpropn
,ljubecih,Appndg,notpropn
,Src,Ncndg,per
,.,Z,notpropn
Sentence: 393,Varujta,Vmpm2d,notpropn
,me,Pp1-sa--y,notpropn
,v,Sl,notpropn
,vseh,Pg-fpl,notpropn
,nevarnostih,Ncfpl,notpropn
,in,Cc,notpropn
,me,Pp1-sa--y,notpropn
,po,Sl,notpropn
,koncanem,Appnsl,notpropn
,zemeljskem,Agpnsl,notpropn
,romanju,Ncnsl,notpropn
,srecno,Rgp,notpropn
,pripeljita,Vmem2d,notpropn
,v,Sa,notpropn
,vecno,Agpfsa,notpropn
,domovino,Ncfsa,notpropn
,.,Z,notpropn
Sentence: 394,Amen,Ncmsn,notpropn
,.,Z,notpropn
Sentence: 395,Darujemo,Vmbr1p,notpropn
,vdano,Rgp,notpropn
,ti,Pp2-sd--y,notpropn
,svoje,Px-nsa,notpropn
,srce,Ncnsa,notpropn
,*,Z,notpropn
,dejanja,Ncnpa,notpropn
,besede,Ncfpa,notpropn
,vse,Pg-fpa,notpropn
,misli,Ncfpa,notpropn
,zelje,Ncfpa,notpropn
,.,Z,notpropn
Sentence: 396,*,Z,notpropn
,Kristus,Npmsn,per
,kraljuj,Vmpm2s,notpropn
Sentence: 397,Zdaj,Rgp,notpropn
,se,Q,notpropn
,Mati,Ncfsn,per
,ljuba,Agpfsn,notpropn
,ti,Pp2-sn,notpropn
,*,Z,notpropn
,plasc,Ncmsan,notpropn
,nad,Si,notpropn
,nami,Pp1-pi,notpropn
,razprostri,Vmem2s,notpropn
,.,Z,notpropn
Sentence: 398,*,Z,notpropn
,Ti,Pp2-sn,notpropn
,nas,Pp1-pa,notpropn
,brani,Vmpm2s,notpropn
,nas,Pp1-pa,notpropn
,ohrani,Vmem2s,notpropn
,*,Z,notpropn
,Jezusu,Npmsd,per
,zveste,Agpmpa,notpropn
,.,Z,notpropn
Sentence: 399,Inspekcija,Ncfsn,notpropn
,je,Va-r3s-n,notpropn
,bazi,Ncfsd,notpropn
,odklopila,Vmep-sf,notpropn
,elektricni,Agpmsay,notpropn
,tok,Ncmsan,notpropn
,in,Cc,notpropn
,poiskala,Vmep-sf,notpropn
,izvajalca,Ncmsay,notpropn
,za,Sa,notpropn
,rusenje,Ncnsa,notpropn
,crne,Agpfsg,notpropn
,gradnje,Ncfsg,notpropn
,.,Z,notpropn
Sentence: 400,Toda,Cc,notpropn
,asfaltna,Agpfsn,notpropn
,baza,Ncfsn,notpropn
,se,Q,notpropn
,vedno,Rgp,notpropn
,stoji,Vmpr3s,notpropn
,na,Sl,notpropn
,sentjurski,Agpfsl,notpropn
,obcini,Ncfsl,notpropn
,pa,Cc,notpropn
,so,Va-r3p-n,notpropn
,iznasli,Vmep-pm,notpropn
,nacin,Ncmsan,notpropn
,kako,Rgp,notpropn
,bi,Va-c,notpropn
,vendarle,Cc,notpropn
,obsli,Vmep-pm,notpropn
,predpise,Ncmpa,notpropn
,in,Cc,notpropn
,asfaltno,Agpfsa,notpropn
,bazo,Ncfsa,notpropn
,legalizirali,Vmbp-pm,notpropn
,.,Z,notpropn
Sentence: 401,V,Sl,notpropn
,Vipapu,Npmsl,org
,pripravljajo,Vmpr3p,notpropn
,tudi,Q,notpropn
,program,Ncmsan,notpropn
,preseznih,Agpmpg,notpropn
,delavcev,Ncmpg,notpropn
,nekatere,Pi-mpa,notpropn
,so,Va-r3p-n,notpropn
,ze,Q,notpropn
,prekvalificirali,Vmep-pm,notpropn
,in,Cc,notpropn
,zaposlili,Vmep-pm,notpropn
,v,Sl,notpropn
,podjetjih,Ncnpl,notpropn
